gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,conm,curcdq,datacqtr,datafqtr,cshoq,xrdq,costat,prccq,gsubind
111629,2019/03/31,2019,1,INDL,C,D,STD,CREXENDO INC,USD,2019Q1,2019Q1,14.3970,0.2120,A,3.0000,45102030
111629,2019/06/30,2019,2,INDL,C,D,STD,CREXENDO INC,USD,2019Q2,2019Q2,14.5810,0.1970,A,3.2900,45102030
111629,2019/09/30,2019,3,INDL,C,D,STD,CREXENDO INC,USD,2019Q3,2019Q3,14.7110,0.2150,A,3.0500,45102030
111629,2019/12/31,2019,4,INDL,C,D,STD,CREXENDO INC,USD,2019Q4,2019Q4,14.8850,0.2290,A,4.2500,45102030
111629,2020/03/31,2020,1,INDL,C,D,STD,CREXENDO INC,USD,2020Q1,2020Q1,14.9410,0.2700,A,4.3000,45102030
111629,2020/06/30,2020,2,INDL,C,D,STD,CREXENDO INC,USD,2020Q2,2020Q2,15.1000,0.2440,A,5.7000,45102030
111629,2020/09/30,2020,3,INDL,C,D,STD,CREXENDO INC,USD,2020Q3,2020Q3,17.5370,0.3260,A,5.5900,45102030
111629,2020/12/31,2020,4,INDL,C,D,STD,CREXENDO INC,USD,2020Q4,2020Q4,17.9830,0.3490,A,6.9300,45102030
111629,2021/03/31,2021,1,INDL,C,D,STD,CREXENDO INC,USD,2021Q1,2021Q1,18.4250,0.3500,A,5.8000,45102030
111629,2021/06/30,2021,2,INDL,C,D,STD,CREXENDO INC,USD,2021Q2,2021Q2,21.5540,0.3880,A,6.1100,45102030
111629,2021/09/30,2021,3,INDL,C,D,STD,CREXENDO INC,USD,2021Q3,2021Q3,21.6680,0.3580,A,5.9900,45102030
111864,2019/03/31,2019,1,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2019Q1,2019Q1,569.0000,,A,72.4500,45102010
111864,2019/06/30,2019,2,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2019Q2,2019Q2,552.0000,,A,63.3900,45102010
111864,2019/09/30,2019,3,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2019Q3,2019Q3,550.0000,,A,60.2650,45102010
111864,2019/12/31,2019,4,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2019Q4,2019Q4,548.0000,,A,62.0200,45102010
111864,2020/03/31,2020,1,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2020Q1,2020Q1,541.0000,,A,46.4700,45102010
111864,2020/06/30,2020,2,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2020Q2,2020Q2,542.0000,,A,56.8200,45102010
111864,2020/09/30,2020,3,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2020Q3,2020Q3,539.0000,,A,69.4200,45102010
111864,2020/12/31,2020,4,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2020Q4,2020Q4,530.0000,,A,81.9500,45102010
111864,2021/03/31,2021,1,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2021Q1,2021Q1,528.0000,,A,78.1200,45102010
111864,2021/06/30,2021,2,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2021Q2,2021Q2,525.0000,,A,69.2600,45102010
111864,2021/09/30,2021,3,INDL,C,D,STD,COGNIZANT TECH SOLUTIONS,USD,2021Q3,2021Q3,525.0000,,A,74.2100,45102010
111880,2019/03/31,2019,2,INDL,C,D,STD,AMDOCS,USD,2019Q1,2019Q2,137.1310,66.7650,A,54.1100,45102010
111880,2019/06/30,2019,3,INDL,C,D,STD,AMDOCS,USD,2019Q2,2019Q3,135.8890,68.3760,A,62.0900,45102010
111880,2019/09/30,2019,4,INDL,C,D,STD,AMDOCS,USD,2019Q3,2019Q4,134.7730,70.1090,A,66.1100,45102010
111880,2019/12/31,2020,1,INDL,C,D,STD,AMDOCS,USD,2019Q4,2020Q1,134.5800,67.3110,A,72.1900,45102010
111880,2020/03/31,2020,2,INDL,C,D,STD,AMDOCS,USD,2020Q1,2020Q2,133.5000,68.7950,A,54.9700,45102010
111880,2020/06/30,2020,3,INDL,C,D,STD,AMDOCS,USD,2020Q2,2020Q3,133.0190,70.0930,A,60.8800,45102010
111880,2020/09/30,2020,4,INDL,C,D,STD,AMDOCS,USD,2020Q3,2020Q4,131.5350,75.8430,A,57.4100,45102010
111880,2020/12/31,2021,1,INDL,C,D,STD,AMDOCS,USD,2020Q4,2021Q1,130.8250,75.6690,A,70.9300,45102010
111880,2021/03/31,2021,2,INDL,C,D,STD,AMDOCS,USD,2021Q1,2021Q2,127.6540,75.1540,A,70.1500,45102010
111880,2021/06/30,2021,3,INDL,C,D,STD,AMDOCS,USD,2021Q2,2021Q3,126.6050,80.7940,A,77.3600,45102010
111880,2021/09/30,2021,4,INDL,C,D,STD,AMDOCS,USD,2021Q3,2021Q4,126.6050,81.3240,A,75.7100,45102010
116164,2019/02/28,2018,4,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2019Q1,2018Q4,13.8460,,A,58.0000,45102020
116164,2019/05/31,2019,1,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2019Q2,2019Q1,27.7190,,A,37.0000,45102020
116164,2019/08/31,2019,2,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2019Q3,2019Q2,27.6910,,A,43.0000,45102020
116164,2019/11/30,2019,3,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2019Q4,2019Q3,27.6740,,A,42.9000,45102020
116164,2020/02/29,2019,4,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2020Q1,2019Q4,27.6550,,A,52.0000,45102020
116164,2020/05/31,2020,1,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2020Q2,2020Q1,27.6680,,A,49.9400,45102020
116164,2020/08/31,2020,2,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2020Q3,2020Q2,27.6310,,A,60.5000,45102020
116164,2020/11/30,2020,3,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2020Q4,2020Q3,27.5840,,A,56.5000,45102020
116164,2021/02/28,2020,4,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2021Q1,2020Q4,27.5650,,A,60.0000,45102020
116164,2021/05/31,2021,1,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2021Q2,2021Q1,27.5020,,A,60.0000,45102020
116164,2021/08/31,2021,2,INDL,C,D,STD,COMPUTER SERVICES INC,USD,2021Q3,2021Q2,27.4670,,A,58.0000,45102020
116166,2019/03/31,2019,3,INDL,C,D,STD,PARK CITY GROUP INC,USD,2019Q1,2019Q3,19.8710,,A,7.9900,45103010
116166,2019/06/30,2019,4,INDL,C,D,STD,PARK CITY GROUP INC,USD,2019Q2,2019Q4,19.7930,,A,5.3600,45103010
116166,2019/09/30,2020,1,INDL,C,D,STD,PARK CITY GROUP INC,USD,2019Q3,2020Q1,19.7410,,A,5.7700,45103010
116166,2019/12/31,2020,2,INDL,C,D,STD,PARK CITY GROUP INC,USD,2019Q4,2020Q2,19.5800,,A,5.0600,45103010
116166,2020/03/31,2020,3,INDL,C,D,STD,PARK CITY GROUP INC,USD,2020Q1,2020Q3,19.4580,,A,3.8000,45103010
116166,2020/06/30,2020,4,INDL,C,D,STD,PARK CITY GROUP INC,USD,2020Q2,2020Q4,19.4840,,A,4.2300,45103010
116166,2020/09/30,2021,1,INDL,C,D,STD,PARK CITY GROUP INC,USD,2020Q3,2021Q1,19.5000,,A,4.9300,45103010
116166,2020/12/31,2021,2,INDL,C,D,STD,PARK CITY GROUP INC,USD,2020Q4,2021Q2,19.5290,,A,4.7900,45103010
116166,2021/03/31,2021,3,INDL,C,D,STD,PARK CITY GROUP INC,USD,2021Q1,2021Q3,19.4780,,A,6.1100,45103010
116166,2021/06/30,2021,4,INDL,C,D,STD,PARK CITY GROUP INC,USD,2021Q2,2021Q4,19.3520,,A,5.5100,45103010
116209,2019/03/31,2019,1,INDL,C,D,STD,USIO INC,USD,2019Q1,2019Q1,16.8630,,A,2.6200,45102020
116209,2019/06/30,2019,2,INDL,C,D,STD,USIO INC,USD,2019Q2,2019Q2,16.8990,,A,3.4600,45102020
116209,2019/09/30,2019,3,INDL,C,D,STD,USIO INC,USD,2019Q3,2019Q3,16.9010,,A,2.0100,45102020
116209,2019/12/31,2019,4,INDL,C,D,STD,USIO INC,USD,2019Q4,2019Q4,17.1050,,A,1.5600,45102020
116209,2020/03/31,2020,1,INDL,C,D,STD,USIO INC,USD,2020Q1,2020Q1,17.1380,,A,1.1300,45102020
116209,2020/06/30,2020,2,INDL,C,D,STD,USIO INC,USD,2020Q2,2020Q2,18.5950,,A,1.9500,45102020
116209,2020/09/30,2020,3,INDL,C,D,STD,USIO INC,USD,2020Q3,2020Q3,24.6650,,A,1.5400,45102020
116209,2020/12/31,2020,4,INDL,C,D,STD,USIO INC,USD,2020Q4,2020Q4,24.9750,,A,2.6700,45102020
116209,2021/03/31,2021,1,INDL,C,D,STD,USIO INC,USD,2021Q1,2021Q1,25.0140,,A,6.4200,45102020
116209,2021/06/30,2021,2,INDL,C,D,STD,USIO INC,USD,2021Q2,2021Q2,24.9550,,A,6.4000,45102020
116209,2021/09/30,2021,3,INDL,C,D,STD,USIO INC,USD,2021Q3,2021Q3,24.9630,,A,5.9200,45102020
117027,2019/03/31,2019,1,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2019Q1,2019Q1,26.1250,,A,0.0500,45102020
117027,2019/06/30,2019,2,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2019Q2,2019Q2,26.1250,,A,0.0501,45102020
117027,2019/09/30,2019,3,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2019Q3,2019Q3,26.1250,,A,0.0252,45102020
117027,2019/12/31,2019,4,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2019Q4,2019Q4,26.1250,,A,0.0170,45102020
117027,2020/03/31,2020,1,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2020Q1,2020Q1,26.1250,,A,0.0540,45102020
117027,2020/06/30,2020,2,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2020Q2,2020Q2,26.1250,,A,0.0303,45102020
117027,2020/09/30,2020,3,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2020Q3,2020Q3,26.1250,,A,0.0305,45102020
117027,2020/12/31,2020,4,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2020Q4,2020Q4,26.1250,,A,0.0263,45102020
117027,2021/03/31,2021,1,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2021Q1,2021Q1,26.1250,,A,0.0294,45102020
117027,2021/06/30,2021,2,INDL,C,D,STD,INVICTUS FINANCIAL INC,USD,2021Q2,2021Q2,26.1250,,A,0.0560,45102020
118223,2019/03/31,2019,3,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2019Q1,2019Q3,41.0460,16.8870,A,50.0900,45103010
118223,2019/06/30,2019,4,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2019Q2,2019Q4,41.3150,17.0970,A,44.2400,45103010
118223,2019/09/30,2020,1,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2019Q3,2020Q1,41.5320,18.3490,A,39.3500,45103010
118223,2019/12/31,2020,2,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2019Q4,2020Q2,41.6970,18.2790,A,53.6000,45103010
118223,2020/03/31,2020,3,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2020Q1,2020Q3,41.9140,18.0000,A,36.6500,45103010
118223,2020/06/30,2020,4,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2020Q2,2020Q4,42.1720,18.3910,A,50.7700,45103010
118223,2020/09/30,2021,1,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2020Q3,2021Q1,42.6600,18.4990,A,42.1600,45103010
118223,2020/12/31,2021,2,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2020Q4,2021Q2,42.7180,19.1830,A,52.7400,45103010
118223,2021/03/31,2021,3,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2021Q1,2021Q3,42.9840,20.2240,A,45.2500,45103010
118223,2021/06/30,2021,4,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2021Q2,2021Q4,43.2370,20.1840,A,37.0800,45103010
118223,2021/09/30,2022,1,INDL,C,D,STD,BOTTOMLINE TECHNOLOGIES INC,USD,2021Q3,2022Q1,43.0900,21.4650,A,39.2800,45103010
121793,2019/03/31,2019,1,INDL,C,D,STD,CYREN LTD,USD,2019Q1,2019Q1,54.2600,4.1770,A,2.1700,45103020
121793,2019/06/30,2019,2,INDL,C,D,STD,CYREN LTD,USD,2019Q2,2019Q2,54.5010,4.2970,A,1.7300,45103020
121793,2019/09/30,2019,3,INDL,C,D,STD,CYREN LTD,USD,2019Q3,2019Q3,54.6840,3.5160,A,1.6900,45103020
121793,2019/12/31,2019,4,INDL,C,D,STD,CYREN LTD,USD,2019Q4,2019Q4,59.3720,3.8110,A,1.2800,45103020
121793,2020/03/31,2020,1,INDL,C,D,STD,CYREN LTD,USD,2020Q1,2020Q1,59.9660,3.3440,A,0.7900,45103020
121793,2020/06/30,2020,2,INDL,C,D,STD,CYREN LTD,USD,2020Q2,2020Q2,60.1970,4.1510,A,1.1800,45103020
121793,2020/09/30,2020,3,INDL,C,D,STD,CYREN LTD,USD,2020Q3,2020Q3,60.9200,4.7690,A,1.0800,45103020
121793,2020/12/31,2020,4,INDL,C,D,STD,CYREN LTD,USD,2020Q4,2020Q4,61.2720,3.8190,A,1.0300,45103020
121793,2021/03/31,2021,1,INDL,C,D,STD,CYREN LTD,USD,2021Q1,2021Q1,75.4070,4.2500,A,0.8140,45103020
121793,2021/06/30,2021,2,INDL,C,D,STD,CYREN LTD,USD,2021Q2,2021Q2,75.6400,4.1100,A,0.8100,45103020
121793,2021/09/30,2021,3,INDL,C,D,STD,CYREN LTD,USD,2021Q3,2021Q3,90.3640,4.1000,A,0.6249,45103020
122175,2019/03/31,2019,1,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2019Q1,2019Q1,68.1040,0.9360,A,6.3300,45103010
122175,2019/06/30,2019,2,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2019Q2,2019Q2,68.7550,0.9850,A,6.2100,45103010
122175,2019/09/30,2019,3,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2019Q3,2019Q3,68.9580,0.9650,A,5.4000,45103010
122175,2019/12/31,2019,4,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2019Q4,2019Q4,69.5870,0.9590,A,3.8000,45103010
122175,2020/03/31,2020,1,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2020Q1,2020Q1,70.8380,1.9050,A,5.4700,45103010
122175,2020/06/30,2020,2,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2020Q2,2020Q2,71.0590,3.8030,A,6.5000,45103010
122175,2020/09/30,2020,3,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2020Q3,2020Q3,71.0590,1.0910,A,5.2700,45103010
122175,2020/12/31,2020,4,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2020Q4,2020Q4,71.0590,2.0310,A,5.0400,45103010
122175,2021/03/31,2021,1,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2021Q1,2021Q1,71.0590,1.1520,A,5.5700,45103010
122175,2021/06/30,2021,2,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2021Q2,2021Q2,71.2330,1.1490,A,4.2700,45103010
122175,2021/09/30,2021,3,INDL,C,D,STD,VIRNETX HOLDING CORP,USD,2021Q3,2021Q3,71.2330,1.1510,A,3.9200,45103010
122394,2019/03/31,2019,1,INDL,C,D,STD,PERFICIENT INC,USD,2019Q1,2019Q1,31.5990,,A,27.3900,45102010
122394,2019/06/30,2019,2,INDL,C,D,STD,PERFICIENT INC,USD,2019Q2,2019Q2,31.5260,,A,34.3200,45102010
122394,2019/09/30,2019,3,INDL,C,D,STD,PERFICIENT INC,USD,2019Q3,2019Q3,31.4500,,A,38.5800,45102010
122394,2019/12/31,2019,4,INDL,C,D,STD,PERFICIENT INC,USD,2019Q4,2019Q4,31.6870,,A,46.0700,45102010
122394,2020/03/31,2020,1,INDL,C,D,STD,PERFICIENT INC,USD,2020Q1,2020Q1,32.0610,,A,27.0900,45102010
122394,2020/06/30,2020,2,INDL,C,D,STD,PERFICIENT INC,USD,2020Q2,2020Q2,32.2720,,A,35.7800,45102010
122394,2020/09/30,2020,3,INDL,C,D,STD,PERFICIENT INC,USD,2020Q3,2020Q3,32.0420,,A,42.7400,45102010
122394,2020/12/31,2020,4,INDL,C,D,STD,PERFICIENT INC,USD,2020Q4,2020Q4,32.0740,,A,47.6500,45102010
122394,2021/03/31,2021,1,INDL,C,D,STD,PERFICIENT INC,USD,2021Q1,2021Q1,32.1510,,A,58.7200,45102010
122394,2021/06/30,2021,2,INDL,C,D,STD,PERFICIENT INC,USD,2021Q2,2021Q2,32.0710,,A,80.4200,45102010
122394,2021/09/30,2021,3,INDL,C,D,STD,PERFICIENT INC,USD,2021Q3,2021Q3,32.0650,,A,115.7000,45102010
124036,2019/03/31,2019,3,INDL,C,D,STD,EGAIN CORP,USD,2019Q1,2019Q3,30.1590,3.6220,A,10.4500,45103010
124036,2019/06/30,2019,4,INDL,C,D,STD,EGAIN CORP,USD,2019Q2,2019Q4,30.4780,3.5920,A,8.1400,45103010
124036,2019/09/30,2020,1,INDL,C,D,STD,EGAIN CORP,USD,2019Q3,2020Q1,30.5360,3.9980,A,8.0050,45103010
124036,2019/12/31,2020,2,INDL,C,D,STD,EGAIN CORP,USD,2019Q4,2020Q2,30.6370,4.0520,A,7.9200,45103010
124036,2020/03/31,2020,3,INDL,C,D,STD,EGAIN CORP,USD,2020Q1,2020Q3,30.6890,4.2050,A,7.3300,45103010
124036,2020/06/30,2020,4,INDL,C,D,STD,EGAIN CORP,USD,2020Q2,2020Q4,30.8210,4.3830,A,11.1100,45103010
124036,2020/09/30,2021,1,INDL,C,D,STD,EGAIN CORP,USD,2020Q3,2021Q1,30.9240,4.5050,A,14.1700,45103010
124036,2020/12/31,2021,2,INDL,C,D,STD,EGAIN CORP,USD,2020Q4,2021Q2,31.0480,4.5080,A,11.8100,45103010
124036,2021/03/31,2021,3,INDL,C,D,STD,EGAIN CORP,USD,2021Q1,2021Q3,31.0920,4.3710,A,9.4900,45103010
124036,2021/06/30,2021,4,INDL,C,D,STD,EGAIN CORP,USD,2021Q2,2021Q4,31.2310,4.5490,A,11.4800,45103010
124036,2021/09/30,2022,1,INDL,C,D,STD,EGAIN CORP,USD,2021Q3,2022Q1,31.2310,5.6090,A,10.2000,45103010
125274,2019/03/31,2019,1,INDL,C,D,STD,BSQUARE CORP,USD,2019Q1,2019Q1,12.8230,2.3360,A,1.9500,45103010
125274,2019/06/30,2019,2,INDL,C,D,STD,BSQUARE CORP,USD,2019Q2,2019Q2,12.7950,1.8940,A,1.1600,45103010
125274,2019/09/30,2019,3,INDL,C,D,STD,BSQUARE CORP,USD,2019Q3,2019Q3,12.9820,1.0460,A,1.2000,45103010
125274,2019/12/31,2019,4,INDL,C,D,STD,BSQUARE CORP,USD,2019Q4,2019Q4,13.0420,0.4750,A,1.3900,45103010
125274,2020/03/31,2020,1,INDL,C,D,STD,BSQUARE CORP,USD,2020Q1,2020Q1,13.0990,0.1270,A,0.9501,45103010
125274,2020/06/30,2020,2,INDL,C,D,STD,BSQUARE CORP,USD,2020Q2,2020Q2,13.1550,0.0540,A,1.5900,45103010
125274,2020/09/30,2020,3,INDL,C,D,STD,BSQUARE CORP,USD,2020Q3,2020Q3,13.1800,0.0410,A,1.3500,45103010
125274,2020/12/31,2020,4,INDL,C,D,STD,BSQUARE CORP,USD,2020Q4,2020Q4,13.2350,0.0440,A,1.5200,45103010
125274,2021/03/31,2021,1,INDL,C,D,STD,BSQUARE CORP,USD,2021Q1,2021Q1,13.2980,0.1680,A,3.4200,45103010
125274,2021/06/30,2021,2,INDL,C,D,STD,BSQUARE CORP,USD,2021Q2,2021Q2,13.4790,0.3650,A,4.7700,45103010
125274,2021/09/30,2021,3,INDL,C,D,STD,BSQUARE CORP,USD,2021Q3,2021Q3,20.3570,0.4080,A,2.4100,45103010
125595,2019/03/31,2019,1,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2019Q1,2019Q1,163.5030,66.1410,A,71.7100,45102030
125595,2019/06/30,2019,2,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2019Q2,2019Q2,163.3590,61.4390,A,80.1400,45102030
125595,2019/09/30,2019,3,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2019Q3,2019Q3,161.6600,64.8870,A,91.3800,45102030
125595,2019/12/31,2019,4,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2019Q4,2019Q4,162.0010,68.8980,A,86.3800,45102030
125595,2020/03/31,2020,1,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2020Q1,2020Q1,162.1770,71.2240,A,91.4900,45102030
125595,2020/06/30,2020,2,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2020Q2,2020Q2,162.6300,64.0900,A,107.0900,45102030
125595,2020/09/30,2020,3,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2020Q3,2020Q3,162.8000,66.7730,A,110.5400,45102030
125595,2020/12/31,2020,4,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2020Q4,2020Q4,162.7100,67.2280,A,104.9900,45102030
125595,2021/03/31,2021,1,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2021Q1,2021Q1,163.2460,82.0450,A,101.9000,45102030
125595,2021/06/30,2021,2,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2021Q2,2021Q2,163.0190,77.2550,A,116.6000,45102030
125595,2021/09/30,2021,3,INDL,C,D,STD,AKAMAI TECHNOLOGIES INC,USD,2021Q3,2021Q3,162.4240,82.8990,A,104.5900,45102030
126718,2019/03/31,2019,1,INDL,C,D,STD,PFSWEB INC,USD,2019Q1,2019Q1,19.2620,,A,5.2100,45102010
126718,2019/06/30,2019,2,INDL,C,D,STD,PFSWEB INC,USD,2019Q2,2019Q2,19.4320,,A,4.0500,45102010
126718,2019/09/30,2019,3,INDL,C,D,STD,PFSWEB INC,USD,2019Q3,2019Q3,19.4320,,A,2.4900,45102010
126718,2019/12/31,2019,4,INDL,C,D,STD,PFSWEB INC,USD,2019Q4,2019Q4,19.4320,,A,3.8200,45102010
126718,2020/03/31,2020,1,INDL,C,D,STD,PFSWEB INC,USD,2020Q1,2020Q1,19.4660,,A,3.0000,45102010
126718,2020/06/30,2020,2,INDL,C,D,STD,PFSWEB INC,USD,2020Q2,2020Q2,19.9430,,A,6.6800,45102010
126718,2020/09/30,2020,3,INDL,C,D,STD,PFSWEB INC,USD,2020Q3,2020Q3,20.2480,,A,6.6900,45102010
126718,2020/12/31,2020,4,INDL,C,D,STD,PFSWEB INC,USD,2020Q4,2020Q4,20.3750,,A,6.7300,45102010
126718,2021/03/31,2021,1,INDL,C,D,STD,PFSWEB INC,USD,2021Q1,2021Q1,20.4500,,A,6.7500,45102010
133364,2019/09/30,2020,1,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2019Q3,2020Q1,41.8170,3.7400,A,5.6800,45103020
133364,2019/12/31,2020,2,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2019Q4,2020Q2,42.3010,4.1850,A,6.6400,45103020
133364,2020/03/31,2020,3,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2020Q1,2020Q3,42.4940,4.9330,A,6.1876,45103020
133364,2020/06/30,2020,4,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2020Q2,2020Q4,42.4740,5.4390,A,10.0500,45103020
133364,2020/09/30,2021,1,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2020Q3,2021Q1,42.6690,5.0620,A,12.1836,45103020
133364,2020/12/31,2021,2,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2020Q4,2021Q2,49.1170,5.8240,A,11.9100,45103020
133364,2021/03/31,2021,3,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2021Q1,2021Q3,49.4370,6.4430,A,13.8700,45103020
133364,2021/06/30,2021,4,INDL,C,D,STD,ABSOLUTE SOFTWARE CORP,USD,2021Q2,2021Q4,49.5130,5.9350,A,14.4800,45103020
133844,2019/03/31,2019,1,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2019Q1,2019Q1,99.2600,1.7740,A,1.4600,45103010
133844,2019/06/30,2019,2,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2019Q2,2019Q2,106.5460,1.8400,A,0.9300,45103010
133844,2019/09/30,2019,3,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2019Q3,2019Q3,108.8990,1.8970,A,0.4720,45103010
133844,2019/12/31,2019,4,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2019Q4,2019Q4,113.3460,1.9770,A,0.3350,45103010
133844,2020/03/31,2020,1,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2020Q1,2020Q1,123.7460,1.8680,A,0.1600,45103010
133844,2020/06/30,2020,2,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2020Q2,2020Q2,129.0350,1.5200,A,0.3600,45103010
133844,2020/09/30,2020,3,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2020Q3,2020Q3,138.2570,1.1150,A,0.1200,45103010
133844,2020/12/31,2020,4,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2020Q4,2020Q4,180.0900,1.2030,A,0.0785,45103010
133844,2021/03/31,2021,1,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2021Q1,2021Q1,276.7430,1.1680,A,0.0805,45103010
133844,2021/06/30,2021,2,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2021Q2,2021Q2,319.4190,1.2150,A,0.0513,45103010
133844,2021/09/30,2021,3,INDL,C,D,STD,IMAGEWARE SYSTEMS INC,USD,2021Q3,2021Q3,347.1940,1.0730,A,0.0340,45103010
133869,2019/03/31,2019,1,INDL,C,D,STD,LIVEPERSON INC,USD,2019Q1,2019Q1,62.0430,18.1730,A,29.0200,45103010
133869,2019/06/30,2019,2,INDL,C,D,STD,LIVEPERSON INC,USD,2019Q2,2019Q2,62.6940,20.1820,A,28.0400,45103010
133869,2019/09/30,2019,3,INDL,C,D,STD,LIVEPERSON INC,USD,2019Q3,2019Q3,63.3300,20.5770,A,35.7000,45103010
133869,2019/12/31,2019,4,INDL,C,D,STD,LIVEPERSON INC,USD,2019Q4,2019Q4,63.8330,23.2130,A,37.0000,45103010
133869,2020/03/31,2020,1,INDL,C,D,STD,LIVEPERSON INC,USD,2020Q1,2020Q1,65.2900,25.7160,A,22.7500,45103010
133869,2020/06/30,2020,2,INDL,C,D,STD,LIVEPERSON INC,USD,2020Q2,2020Q2,66.0220,26.9650,A,41.4300,45103010
133869,2020/09/30,2020,3,INDL,C,D,STD,LIVEPERSON INC,USD,2020Q3,2020Q3,66.7470,27.7360,A,51.9900,45103010
133869,2020/12/31,2020,4,INDL,C,D,STD,LIVEPERSON INC,USD,2020Q4,2020Q4,67.5540,27.9970,A,62.2300,45103010
133869,2021/03/31,2021,1,INDL,C,D,STD,LIVEPERSON INC,USD,2021Q1,2021Q1,68.6410,33.4550,A,52.7400,45103010
