gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,revtq,saleq,costat,busdesc,gsubind
9551,12/31/2019,2019,3,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2019Q4,2019Q3,113.654,36.016,36.016,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
9551,3/31/2020,2019,4,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2020Q1,2019Q4,184.011,39.351,39.351,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
9551,6/30/2020,2020,1,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2020Q2,2020Q1,191.777,59.012,59.012,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
9551,9/30/2020,2020,2,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2020Q3,2020Q2,208.7,70.893,70.893,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
9551,12/31/2020,2020,3,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2020Q4,2020Q3,232.441,88.592,88.592,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
9551,3/31/2021,2020,4,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2021Q1,2020Q4,260.369,95.082,95.082,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
9551,6/30/2021,2021,1,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2021Q2,2021Q1,1424.044,212.615,212.615,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
9551,9/30/2021,2021,2,INDL,C,D,STD,APPS,DIGITAL TURBINE INC,USD,2021Q3,2021Q2,1412.611,310.205,310.205,A,"Digital Turbine, Inc., through its subsidiaries, provides media and mobile communication products and solutions for mobile operators, application advertisers, publishers, device original equipment manufacturers (OEMs), and other third parties.",45103010
10789,3/31/2019,2019,1,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2019Q1,2019Q1,1909.302,247.066,247.066,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,6/30/2019,2019,2,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2019Q2,2019Q2,1949.431,275.124,275.124,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,9/30/2019,2019,3,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2019Q3,2019Q3,2055.089,275.4,275.4,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,12/31/2019,2019,4,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2019Q4,2019Q4,2191.614,288.837,288.837,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,3/31/2020,2020,1,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2020Q1,2020Q1,2219.376,276.541,276.541,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,6/30/2020,2020,2,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2020Q2,2020Q2,2382.596,271.091,271.091,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,9/30/2020,2020,3,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2020Q3,2020Q3,2492.163,285.746,285.746,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,12/31/2020,2020,4,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2020Q4,2020Q4,2607.274,283.285,283.285,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,3/31/2021,2021,1,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2021Q1,2021Q1,3231.79,294.802,294.802,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,6/30/2021,2021,2,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2021Q2,2021Q2,4641.003,404.075,404.075,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
10789,9/30/2021,2021,3,INDL,C,D,STD,TYL,TYLER TECHNOLOGIES INC,USD,2021Q3,2021Q3,4682.938,459.873,459.873,A,"Tyler Technologies, Inc. provides integrated information management solutions and services for the public sector in the United States and internationally. The company operates in two segments, Enterprise Software, and Appraisal and Tax.",45103010
11745,3/31/2019,2019,1,INDL,C,D,STD,QLYS,QUALYS INC,USD,2019Q1,2019Q1,636.141,75.343,75.343,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,6/30/2019,2019,2,INDL,C,D,STD,QLYS,QUALYS INC,USD,2019Q2,2019Q2,645.612,78.929,78.929,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,9/30/2019,2019,3,INDL,C,D,STD,QLYS,QUALYS INC,USD,2019Q3,2019Q3,625.924,82.671,82.671,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,12/31/2019,2019,4,INDL,C,D,STD,QLYS,QUALYS INC,USD,2019Q4,2019Q4,675.608,84.664,84.664,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,3/31/2020,2020,1,INDL,C,D,STD,QLYS,QUALYS INC,USD,2020Q1,2020Q1,684.492,86.263,86.263,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,6/30/2020,2020,2,INDL,C,D,STD,QLYS,QUALYS INC,USD,2020Q2,2020Q2,707.015,88.83,88.83,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,9/30/2020,2020,3,INDL,C,D,STD,QLYS,QUALYS INC,USD,2020Q3,2020Q3,707.084,93.069,93.069,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,12/31/2020,2020,4,INDL,C,D,STD,QLYS,QUALYS INC,USD,2020Q4,2020Q4,736.819,94.801,94.801,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,3/31/2021,2021,1,INDL,C,D,STD,QLYS,QUALYS INC,USD,2021Q1,2021Q1,729.942,96.756,96.756,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,6/30/2021,2021,2,INDL,C,D,STD,QLYS,QUALYS INC,USD,2021Q2,2021Q2,737.305,99.702,99.702,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
11745,9/30/2021,2021,3,INDL,C,D,STD,QLYS,QUALYS INC,USD,2021Q3,2021Q3,756.18,104.934,104.934,A,"Qualys, Inc. provides cloud-based information technology (IT), security, and compliance solutions in the United States and internationally.",45103020
12141,3/31/2019,2019,3,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2019Q1,2019Q3,263281,30571,30571,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,6/30/2019,2019,4,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2019Q2,2019Q4,286556,33717,33717,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,9/30/2019,2020,1,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2019Q3,2020Q1,278955,33055,33055,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,12/31/2019,2020,2,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2019Q4,2020Q2,282794,36906,36906,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,3/31/2020,2020,3,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2020Q1,2020Q3,285449,35021,35021,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,6/30/2020,2020,4,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2020Q2,2020Q4,301311,38033,38033,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,9/30/2020,2021,1,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2020Q3,2021Q1,301001,37154,37154,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,12/31/2020,2021,2,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2020Q4,2021Q2,304137,43076,43076,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,3/31/2021,2021,3,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2021Q1,2021Q3,308879,41706,41706,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,6/30/2021,2021,4,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2021Q2,2021Q4,333779,46152,46152,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12141,9/30/2021,2022,1,INDL,C,D,STD,MSFT,MICROSOFT CORP,USD,2021Q3,2022Q1,335418,45317,45317,A,"Microsoft Corporation develops, licenses, and supports software, services, devices, and solutions worldwide.",45103020
12142,2/28/2019,2018,3,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q1,2018Q3,109438,9614,9614,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,5/31/2019,2018,4,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q2,2018Q4,108709,11137,11137,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,8/31/2019,2019,1,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q3,2019Q1,106229,9218,9218,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,11/30/2019,2019,2,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2019Q4,2019Q2,98443,9614,9614,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,2/29/2020,2019,3,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q1,2019Q3,96704,9797,9797,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,5/31/2020,2019,4,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q2,2019Q4,115438,10439,10439,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,8/31/2020,2020,1,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q3,2020Q1,113546,9367,9367,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,11/30/2020,2020,2,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2020Q4,2020Q2,110014,9800,9800,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,2/28/2021,2020,3,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2021Q1,2020Q3,118109,10085,10085,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,5/31/2021,2020,4,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2021Q2,2020Q4,131107,11227,11227,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12142,8/31/2021,2021,1,INDL,C,D,STD,ORCL,ORACLE CORP,USD,2021Q3,2021Q1,122924,9728,9728,A,Oracle Corporation provides products and services that address enterprise information technology environments worldwide.,45103020
12421,4/30/2019,2019,1,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2019Q1,2019Q1,151.022,35.132,35.132,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,7/31/2019,2019,2,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2019Q2,2019Q2,150.173,34.26,34.26,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,10/31/2019,2019,3,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2019Q3,2019Q3,141.48,28.616,28.616,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,1/31/2020,2019,4,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2019Q4,2019Q4,97.806,35.208,35.208,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,4/30/2020,2020,1,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2020Q1,2020Q1,45.24,31.589,31.589,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,7/31/2020,2020,2,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2020Q2,2020Q2,44.557,42.296,42.296,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,10/31/2020,2020,3,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2020Q3,2020Q3,49.377,38.914,38.914,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,1/31/2021,2020,4,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2020Q4,2020Q4,45.292,45.546,45.546,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
12421,4/30/2021,2021,1,INDL,C,D,STD,KSPN,KASPIEN HOLDINGS INC,USD,2021Q1,2021Q1,46.597,40.617,40.617,A,"Kaspien Holdings Inc. operates a platform of software and services on digital marketplaces. Its platform of software and services enable brand's online distribution channel on digital marketplaces, such as Amazon, Walmart, eBay, Target, and others.",45103010
